"site_id_with_pcr","week_end","site_id","mean_pcr_target_flowpop_lin","all_pcr_target_flowpop_lin","wval_site_wk","all_sample_collect_dates","days_since_first_sample","baseline_avg_conc_ln","last_baseline_ln","last_std_ln","std_avg_conc_ln","pcr_target_below_lod","pcr_target","all_ww_index_ln_lin","source","county_names","wval_site_wk_level"
"15001-003-01-00-00_fluav",2024-04-27,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-04-24, 2024-04-22",154,12.4731573555711,12.4731573555711,0.719848905044754,0.845968540249337,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-05-04,"15001-003-01-00-00",608969.606959794,"956708.996768319, 261230.21715127",3.53479540810934,"2024-05-01, 2024-04-29",161,12.4731573555711,12.4731573555711,0.719848905044754,0.837131825388202,"no","fluav","6.06959081621867, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-06-01,"15001-003-01-00-00",529929.019317323,"261230.21715127, 798627.821483376",2.86139405467108,"2024-05-29, 2024-05-28",190,12.4731573555711,12.4731573555711,0.719848905044754,0.828370590275965,"yes","fluav","1, 4.72278810934216","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-06-08,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-06-05, 2024-06-03",196,12.4731573555711,12.4731573555711,0.719848905044754,0.820783774452516,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-06-15,"15001-003-01-00-00",655014.469631038,"261230.21715127, 1048798.72211081",3.94805982119152,"2024-06-12, 2024-06-10",203,12.4731573555711,12.4731573555711,0.719848905044754,0.816408767126486,"yes","fluav","1, 6.89611964238304","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-06-22,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-06-19, 2024-06-17",210,12.4731573555711,12.4731573555711,0.719848905044754,0.809178719624298,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-06-29,"15001-003-01-00-00",440890.675816546,"620551.134481822, 261230.21715127",2.16326070525566,"2024-06-26, 2024-06-24",217,12.4731573555711,12.4731573555711,0.719848905044754,0.801841407763217,"no","fluav","3.32652141051131, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-07-06,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-07-03, 2024-07-01",224,12.4731573555711,12.4731573555711,0.719848905044754,0.792174288684343,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-07-13,"15001-003-01-00-00",683160.564743372,"1105090.91233547, 261230.21715127",4.20780875099177,"2024-07-10, 2024-07-08",231,12.4731573555711,12.4731573555711,0.719848905044754,0.785187251969155,"no","fluav","7.41561750198354, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-07-20,"15001-003-01-00-00",752629.947793003,"1244029.67843474, 261230.21715127",4.87085773960639,"2024-07-17, 2024-07-15",238,12.4731573555711,12.4731573555711,0.719848905044754,0.783829798474507,"no","fluav","8.74171547921278, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-07-27,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-07-24, 2024-07-22",245,12.4731573555711,12.4731573555711,0.719848905044754,0.784791947247516,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-08-03,"15001-003-01-00-00",765149.472802849,"1269068.72845443, 261230.21715127",4.99354604639104,"2024-07-31, 2024-07-29",252,12.4731573555711,12.4731573555711,0.719848905044754,0.778523507582375,"no","fluav","8.98709209278208, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-08-10,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-08-07, 2024-08-05",259,12.4731573555711,12.4731573555711,0.719848905044754,0.780070490612134,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-08-17,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-08-14, 2024-08-12",266,12.4731573555711,12.4731573555711,0.719848905044754,0.774092666276225,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-08-24,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-08-21, 2024-08-19",273,12.4731573555711,12.4731573555711,0.719848905044754,0.768115659693275,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-08-31,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-08-28, 2024-08-26",280,12.4731573555711,12.4731573555711,0.719848905044754,0.762158884872419,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-09-07,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-09-04, 2024-09-03",288,12.4731573555711,12.4731573555711,0.719848905044754,0.756237873928945,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-09-14,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-09-11, 2024-09-09",294,12.4731573555711,12.4731573555711,0.719848905044754,0.750365008614893,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-09-21,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-09-18, 2024-09-17",302,12.4731573555711,12.4731573555711,0.719848905044754,0.744550105258472,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-09-28,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-09-25, 2024-09-23",308,12.4731573555711,12.4731573555711,0.719848905044754,0.738800884992947,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-10-05,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-10-02, 2024-09-30",315,12.4731573555711,12.4731573555711,0.719848905044754,0.733123353628297,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-10-12,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-10-09, 2024-10-07",322,12.4731573555711,12.4731573555711,0.719848905044754,0.727522109911836,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-10-19,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-10-16, 2024-10-14",329,12.4731573555711,12.4731573555711,0.719848905044754,0.722000596711139,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-10-26,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-10-23, 2024-10-21",336,12.4731573555711,12.4731573555711,0.719848905044754,0.716561306461576,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-11-02,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-10-30, 2024-10-28",343,12.4731573555711,12.4731573555711,0.719848905044754,0.711205949785584,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-11-09,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2024-11-06, 2024-11-04",350,12.4731573555711,12.4731573555711,0.719848905044754,0.705935594319275,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-11-16,"15001-003-01-00-00",1373760.01857542,"2486289.81999957, 261230.21715127",11.9372709413748,"2024-11-13, 2024-11-12",358,12.4731573555711,12.4731573555711,0.719848905044754,0.700750779334088,"no","fluav","22.8745418827496, 1","CDC_VERILY",15001,"High"
"15001-003-01-00-00_fluav",2024-11-23,"15001-003-01-00-00",451479.250931144,"641728.284711018, 261230.21715127",2.24263205217568,"2024-11-20, 2024-11-18",364,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","3.48526410435135, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2024-11-30,"15001-003-01-00-00",755229.950616523,"1249229.68408178, 261230.21715127",4.89625876218505,"2024-11-27, 2024-11-25",371,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","8.7925175243701, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-12-07,"15001-003-01-00-00",817437.811738339,"950617.517961297, 684258.105515381",4.9130974227275,"2024-12-04, 2024-12-02",378,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","6.01597143107117, 3.81022341438383","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2024-12-14,"15001-003-01-00-00",4126121.72056263,"7415778.16458164, 836465.276543617",54.7138872190919,"2024-12-11, 2024-12-09",385,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","104.391309392441, 5.03646504574298","CDC_VERILY",15001,"Very High"
"15001-003-01-00-00_fluav",2024-12-21,"15001-003-01-00-00",3921146.79402861,"4322914.33030417, 3519379.25775306",43.1965769817602,"2024-12-19, 2024-12-16",392,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","49.3251141968955, 37.0680397666248","CDC_VERILY",15001,"Very High"
"15001-003-01-00-00_fluav",2024-12-28,"15001-003-01-00-00",3444000.4213849,"4093993.27070821, 2794007.57206158",36.3171098200692,"2024-12-26, 2024-12-23",399,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","45.7343440539608, 26.8998755861775","CDC_VERILY",15001,"Very High"
"15001-003-01-00-00_fluav",2025-01-04,"15001-003-01-00-00",5631489.0797572,"6074337.66737777, 5188640.49213663",71.3405607204666,"2025-01-02, 2024-12-30",406,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","79.1190433022931, 63.5620781386401","CDC_VERILY",15001,"Very High"
"15001-003-01-00-00_fluav",2025-01-11,"15001-003-01-00-00",1200233.63510918,"2139237.0530671, 261230.21715127",9.78151509981594,"2025-01-08, 2025-01-06",413,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","18.5630301996319, 1","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-01-18,"15001-003-01-00-00",1396478.35521795,"1642381.74892484, 1150574.96151107",10.3507693832074,"2025-01-15, 2025-01-13",420,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","12.8585522056167, 7.84298656079811","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-01-25,"15001-003-01-00-00",1037799.3616355,"973884.508708891, 1101714.21456211",6.80282463000741,"2025-01-22, 2025-01-21",428,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","6.2214905247453, 7.38415873526952","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-02-01,"15001-003-01-00-00",776787.194385104,"901863.98157038, 651710.407199828",4.57624289130266,"2025-01-29, 2025-01-27",434,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","5.59168211016615, 3.56080367243918","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2025-02-08,"15001-003-01-00-00",1248885.74750265,"1770099.19897013, 727672.296035161",9.20923807874701,"2025-02-05, 2025-02-03",441,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","14.2683276961118, 4.15014846138221","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-02-15,"15001-003-01-00-00",976986.010931842,"609184.038994737, 1344787.98286895",6.49135762343869,"2025-02-12, 2025-02-10",448,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","3.2421754508739, 9.74053979600349","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-02-22,"15001-003-01-00-00",1384583.17331232,"643607.753678167, 2125558.59294647",10.9489005498781,"2025-02-19, 2025-02-18",456,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","3.4994522491755, 18.3983488505806","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-03-01,"15001-003-01-00-00",1106636.60137955,"1002247.28160073, 944072.568974668, 1373589.95356325",7.48822484048948,"2025-02-28, 2025-02-26, 2025-02-24",462,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","6.4746150529083, 5.95850928822148, 10.0315501803386","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-03-08,"15001-003-01-00-00",261230.21715127,"261230.21715127",1,"2025-03-03",469,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-03-15,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-03-12, 2025-03-10",476,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-03-22,"15001-003-01-00-00",516999.439338577,"772768.661525885, 261230.21715127",2.75585002565457,"2025-03-19, 2025-03-17",483,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","4.51170005130914, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2025-03-29,"15001-003-01-00-00",1113467.89848048,"1311427.94140471, 915507.855556248",7.55802007411542,"2025-03-25, 2025-03-24",490,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","9.40649693405011, 5.70954321418073","CDC_VERILY",15001,"Moderate"
"15001-003-01-00-00_fluav",2025-04-05,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-04-02, 2025-03-31",497,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-04-12,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-04-09, 2025-04-07",504,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-04-19,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-04-16, 2025-04-14",511,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-04-26,"15001-003-01-00-00",566072.847914463,"870915.478677656, 261230.21715127",3.16345590241219,"2025-04-23, 2025-04-21",518,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","5.32691180482438, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2025-05-03,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-04-30, 2025-04-28",525,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-05-10,"15001-003-01-00-00",530011.534880643,"798792.852610017, 261230.21715127",2.86207195525561,"2025-05-07, 2025-05-05",532,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","4.72414391051121, 1","CDC_VERILY",15001,"Low"
"15001-003-01-00-00_fluav",2025-05-17,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-05-14, 2025-05-12",539,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-05-24,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-05-21, 2025-05-19",546,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-05-31,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-05-28, 2025-05-26",553,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-06-07,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-06-04, 2025-06-02",560,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-06-14,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-06-11, 2025-06-09",567,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-06-21,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-06-18, 2025-06-16",574,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-06-28,"15001-003-01-00-00",456574.535455597,"651918.853759925, 261230.21715127",2.2811929588151,"2025-06-25, 2025-06-23",581,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"no","fluav","3.56238591763019, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-07-05,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-07-02, 2025-06-30",588,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-07-12,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-07-09, 2025-07-07",595,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-07-19,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-07-16, 2025-07-14",602,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-07-26,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-07-23, 2025-07-21",609,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-08-02,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-07-30, 2025-07-28",616,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-08-09,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-08-06, 2025-08-04",623,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-08-16,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-08-13, 2025-08-11",630,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-08-23,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-08-20, 2025-08-18",637,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-08-30,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-08-27, 2025-08-25",644,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-09-06,"15001-003-01-00-00",420168.755033348,"261230.21715127, 579107.292915427",2.01098154501204,"2025-09-03, 2025-09-01",651,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 3.02196309002407","CDC_VERILY",15001,"Very Low"
"15001-003-01-00-00_fluav",2025-09-13,"15001-003-01-00-00",261230.21715127,"261230.21715127, 261230.21715127",1,"2025-09-10, 2025-09-08",658,12.4731573555711,12.4731573555711,0.719848905044754,0.719848905044754,"yes","fluav","1, 1","CDC_VERILY",15001,"Very Low"
